X,Y,Z
1.587148847913212713e+01,-1.550270961939646952e+01,8.361950428606650121e+01
1.585792888245177146e+01,-1.548946115563979120e+01,8.349350397689396175e+01
1.590016175426793943e+01,-1.553159569690972042e+01,8.337556152253870323e+01
1.594409661647453014e+01,-1.557541970309276458e+01,8.325788509676416993e+01
1.597067772241868866e+01,-1.560201731296419680e+01,8.313770238004336477e+01
1.601026758502699465e+01,-1.564152816141763225e+01,8.301942555392501788e+01
1.606417973909214325e+01,-1.569525611397058640e+01,8.290326143241067314e+01
1.609469914065343232e+01,-1.572576303850113000e+01,8.278369300765743333e+01
1.615834479767464416e+01,-1.578915293609410320e+01,8.266900692201055278e+01
1.621194535113634316e+01,-1.584257144407046880e+01,8.255287448120320448e+01
1.625980923456748428e+01,-1.589029537039279383e+01,8.243592131857501215e+01
1.627873746956729306e+01,-1.590929615559180377e+01,8.231470279015107394e+01
1.631480724635799362e+01,-1.594531255625667931e+01,8.219603248516352778e+01
1.633358659890306086e+01,-1.596416553728462340e+01,8.207480087826837689e+01
1.638153287300564998e+01,-1.601197113644628445e+01,8.195792594653204333e+01
1.642622530324973340e+01,-1.605654676182300378e+01,8.184058695888899138e+01
1.649320438223145402e+01,-1.612324522315919140e+01,8.172661329864801871e+01
1.653316313494294221e+01,-1.616312187580061632e+01,8.160861167745051148e+01
1.655203379161463673e+01,-1.618206540009869343e+01,8.148744646356078647e+01
1.656382877464314163e+01,-1.619398525914649056e+01,8.136521262432835044e+01
1.663983243027200842e+01,-1.626964178408547212e+01,8.125270720881391640e+01
1.669810544506541916e+01,-1.632769794670893759e+01,8.113755162505765384e+01
1.671380971549383787e+01,-1.634349830015168692e+01,8.101594250686498810e+01
1.671493697186974714e+01,-1.634482882872316623e+01,8.089210628625627919e+01
1.676500892461795900e+01,-1.639474414473305330e+01,8.077575016219564930e+01
1.682365146768652409e+01,-1.645316697726734034e+01,8.066073374931841045e+01
1.688028625632108870e+01,-1.650959676972773593e+01,8.054543946456976755e+01
1.693104170833170130e+01,-1.656019042204932035e+01,8.042926805547008939e+01
1.697358439155405563e+01,-1.660263167890925473e+01,8.031185222446350735e+01
1.698895756178383110e+01,-1.661810327657517661e+01,8.019024542552878643e+01
1.703316416632574715e+01,-1.666219616517180668e+01,8.007311562070756850e+01
1.706977927018039409e+01,-1.669875337912229440e+01,7.995482395249410956e+01
1.713069761102664401e+01,-1.675943496001318067e+01,7.984033975909801484e+01
1.717183369303883467e+01,-1.680047981502306342e+01,7.972279331623226994e+01
1.721957491039261612e+01,-1.684808115995668487e+01,7.960630048701577266e+01
1.725219189582158208e+01,-1.688066956113008033e+01,7.948745291514423172e+01
1.728098560057137689e+01,-1.690946280718645767e+01,7.936801428361137312e+01
1.728505741450693023e+01,-1.691371615330003664e+01,7.924467940117189357e+01
1.731157555151337846e+01,-1.694025057289340808e+01,7.912488821321169041e+01
1.734473234302555511e+01,-1.697337475239930882e+01,7.900615734186398242e+01
1.739690284748092708e+01,-1.702537260716892220e+01,7.889046278549716362e+01
1.744548646875237097e+01,-1.707380995062837670e+01,7.877422230553102622e+01
1.749450490132535663e+01,-1.712267886311929388e+01,7.865807461719053606e+01
1.752919441196258532e+01,-1.715732435954052448e+01,7.853965509323103333e+01
1.756045912642072793e+01,-1.718857026691983236e+01,7.842069850245110274e+01
1.758698035690633077e+01,-1.721510761913952336e+01,7.830098873886660726e+01
1.763502248729878374e+01,-1.726300729654464305e+01,7.818475750958349124e+01
1.768255632836413938e+01,-1.731040239097606559e+01,7.806846694124972430e+01
1.774838677027667799e+01,-1.737595921750758166e+01,7.795516420918465883e+01
1.777508847283853299e+01,-1.740267561362633231e+01,7.783554128592129473e+01
1.780194250483197749e+01,-1.742954320482602171e+01,7.771594997473306421e+01
1.782388765056155222e+01,-1.745153808172888432e+01,7.759556445192231422e+01
1.787486365255079690e+01,-1.750234980223133974e+01,7.747993085123349033e+01
1.793802790704383199e+01,-1.756525987649494169e+01,7.736632049674093992e+01
1.796947268267689068e+01,-1.759668428114489558e+01,7.724753201204276820e+01
1.799313780823828424e+01,-1.762038638239858557e+01,7.712747254698842880e+01
1.804633273387870318e+01,-1.767340051525833289e+01,7.701229218746405536e+01
1.807609855812659916e+01,-1.770315828889623688e+01,7.689326211487322382e+01
1.810583583834481658e+01,-1.773288771361673000e+01,7.677423634501370486e+01
1.812865572682646231e+01,-1.775575075527807556e+01,7.665406989745559940e+01
1.818166676718592001e+01,-1.780858222713053962e+01,7.653893640754031935e+01
1.821377778509757306e+01,-1.784066782082356895e+01,7.642034007191915634e+01
1.827494853047360834e+01,-1.790159871754779175e+01,7.630661699298279643e+01
1.834253310409985716e+01,-1.796889606090994107e+01,7.619400208091443005e+01
1.840402901889139997e+01,-1.803014961232389268e+01,7.608040116456760416e+01
1.843826237993293660e+01,-1.806434175263783004e+01,7.596224061844368691e+01
1.847004578201997305e+01,-1.809610199533181074e+01,7.584367877213536246e+01
1.849588323752474039e+01,-1.812196016250082309e+01,7.572412132073108637e+01
1.852612474040601853e+01,-1.815218985632924031e+01,7.560531669633120089e+01
1.854349943030489101e+01,-1.816964771186475858e+01,7.548433457610629205e+01
